target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,cluster,is_field_like,cluster_notes,field_notes,is_confirmed_cluster,reference_label,model_region
HD_18599,81,81,81,0,0.0007161972439135291,0.0,,1.0,0.0,1.0,0.0,0.8901098901098901,0.0,0.0,ok,,0_10,5.0,0.8333333333333334,False,False,9,0.002148591731740587,19,0.0006479879825884311,53,0.000665937788200299,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_18599.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2136,80,80,80,0,0.000707355302630646,0.0,,1.0,0.0,1.0,0.0,0.8888888888888888,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,3,0.000716197243913529,37,0.001261871334514313,40,0.0005025945571323011,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2136.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-715,78,78,78,0,0.0006896714200648799,0.0,,1.0,0.0,1.0,0.0,0.8863636363636364,0.0,0.0,ok,,20_30,25.0,0.6666666666666666,True,False,1,0.000238732414637843,18,0.0006138833519258821,59,0.0007413269717701441,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-715.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut|hollow_core
TOI-1801,74,74,74,0,0.0006543036549333475,0.0,,1.0,0.0,1.0,0.0,0.8809523809523809,0.0,0.0,ok,,0_10,5.0,1.0,False,False,9,0.002148591731740587,50,0.0017052315331274502,15,0.0001884729589246129,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1801.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_88986,73,73,73,0,0.0006454617136504645,0.0,,1.0,0.0,1.0,0.0,0.8795180722891566,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,2,0.000477464829275686,33,0.0011254528118641173,38,0.000477464829275686,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_88986.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2427,71,71,71,0,0.0006277778310846984,0.0,,1.0,0.0,1.0,0.0,0.8765432098765432,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,7,0.001671126902464901,60,0.0020462778397529404,4,5.0259455713230106e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2427.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
Wolf_327,71,71,71,0,0.0006277778310846984,0.0,,1.0,0.0,1.0,0.0,0.8765432098765432,0.0,0.0,ok,,0_10,5.0,1.0,False,False,13,0.003103521390291959,58,0.0019780685784278424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Wolf_327.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-239,70,70,70,0,0.0006189358898018153,0.0,,1.0,0.0,1.0,0.0,0.875,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,5,0.001193662073189215,48,0.0016370222718023522,17,0.00021360268678122796,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-239.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_23472,66,66,66,0,0.000583568124670283,0.0,,1.0,0.0,1.0,0.0,0.868421052631579,0.0,0.0,ok,,0_10,5.0,0.8333333333333334,False,False,7,0.001671126902464901,7,0.00023873241463784304,52,0.0006533729242719915,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_23472.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-700,57,57,57,0,0.0005039906531243353,0.0,,1.0,0.0,1.0,0.0,0.8507462686567164,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,4,0.000954929658551372,39,0.0013300805958394112,14,0.00017590809499630537,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-700.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_63433,54,54,54,0,0.0004774648292756861,0.0,,1.0,0.0,1.0,0.0,0.84375,0.0,0.0,ok,,0_10,5.0,1.0,False,False,11,0.0026260565610162732,43,0.0014664991184896072,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_63433.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_110067,50,50,50,0,0.00044209706414415377,0.0,,1.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,1,0.000238732414637843,23,0.0007844065052386271,26,0.0003266864621359957,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_110067.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HR_858,47,47,47,0,0.0004155712402955045,0.0,,1.0,0.0,1.0,0.0,0.8245614035087719,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,2,0.000477464829275686,32,0.001091348181201568,13,0.00016334323106799786,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HR_858.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-1743,43,43,43,0,0.00038020347516397226,0.0,,1.0,0.0,1.0,0.0,0.8113207547169812,0.0,0.0,ok,,20_30,25.0,0.8333333333333334,False,False,1,0.000238732414637843,5,0.00017052315331274502,37,0.0004648999653473785,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1743.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-771,43,43,43,0,0.00038020347516397226,0.0,,1.0,0.0,1.0,0.0,0.8113207547169812,0.0,0.0,ok,,0_10,5.0,1.0,False,False,9,0.002148591731740587,34,0.0011595574425266662,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-771.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2128,37,37,37,0,0.00032715182746667377,0.0,,1.0,0.0,1.0,0.0,0.7872340425531915,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,2,0.000477464829275686,16,0.000545674090600784,19,0.000238732414637843,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2128.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2120,33,33,33,0,0.0002917840623351415,0.0,,1.0,0.0,1.0,0.0,0.7674418604651163,0.0,0.0,ok,,0_10,5.0,1.0,False,False,6,0.001432394487827058,11,0.00037515093728803905,16,0.00020103782285292042,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2120.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_158259,31,31,31,0,0.0002741001797693753,0.0,,1.0,0.0,1.0,0.0,0.7560975609756098,0.0,0.0,ok,,0_10,5.0,1.0,False,False,4,0.000954929658551372,27,0.0009208250278888231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_158259.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-1235,31,31,31,0,0.0002741001797693753,0.0,,1.0,0.0,1.0,0.0,0.7560975609756098,0.0,0.0,ok,,0_10,5.0,1.0,False,False,2,0.000477464829275686,10,0.00034104630662549004,19,0.000238732414637843,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1235.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-4559,30,30,30,0,0.00026525823848649226,0.0,,1.0,0.0,1.0,0.0,0.75,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,2,0.000477464829275686,16,0.000545674090600784,12,0.00015077836713969033,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4559.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-6478,30,30,30,0,0.00026525823848649226,0.0,,1.0,0.0,1.0,0.0,0.75,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,17,0.0005797787212633331,10,0.00012564863928307528,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-6478.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-1450_A,28,28,28,0,0.00024757435592072613,0.0,,1.0,0.0,1.0,0.0,0.7368421052631579,0.0,0.0,ok,,0_10,5.0,1.0,False,False,15,0.0035809862195676453,13,0.00044336019861313707,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1450_A.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-5720,26,26,26,0,0.00022989047335495995,0.0,,1.0,0.0,1.0,0.0,0.7222222222222222,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,1,0.000238732414637843,11,0.00037515093728803905,14,0.00017590809499630537,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5720.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
GJ_3090,20,20,20,0,0.0001768388256576615,0.0,,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,ok,,0_10,5.0,1.0,False,False,5,0.001193662073189215,15,0.0005115694599382351,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\GJ_3090.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HD_97658,18,18,18,0,0.00015915494309189535,0.0,,1.0,0.0,1.0,0.0,0.6428571428571429,0.0,0.0,ok,,0_10,5.0,1.0,False,False,6,0.001432394487827058,12,0.00040925556795058806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_97658.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2431,17,17,17,0,0.00015031300180901229,0.0,,1.0,0.0,1.0,0.0,0.6296296296296297,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,8,0.000272837045300392,6,7.538918356984516e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2431.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2443,17,17,17,0,0.00015031300180901229,0.0,,1.0,0.0,1.0,0.0,0.6296296296296297,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,1,0.000238732414637843,16,0.000545674090600784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2443.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-1468,16,16,16,0,0.0001414710605261292,0.0,,1.0,0.0,1.0,0.0,0.6153846153846154,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,13,0.00044336019861313707,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1468.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-776,14,14,14,0,0.00012378717796036307,0.0,,1.0,0.0,1.0,0.0,0.5833333333333334,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,0,0.0,14,0.0004774648292756861,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-776.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
LP_890-9,13,13,13,0,0.00011494523667747997,0.0,,1.0,0.0,1.0,0.0,0.5652173913043478,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,True,False,0,0.0,9,0.00030694167596294103,4,5.0259455713230106e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LP_890-9.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut|hollow_core
TOI-2134,13,13,13,0,0.00011494523667747997,0.0,,1.0,0.0,1.0,0.0,0.5652173913043478,0.0,0.0,ok,,0_10,5.0,1.0,False,False,7,0.001671126902464901,6,0.00020462778397529403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2134.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
55_Cnc,12,12,12,0,0.00010610329539459691,0.0,,1.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,ok,,0_10,5.0,1.0,False,False,12,0.002864788975654116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\55_Cnc.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-244,12,12,12,0,0.00010610329539459691,0.0,,1.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,9,0.00030694167596294103,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-244.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-270,12,12,12,0,0.00010610329539459691,0.0,,1.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,ok,,0_10,5.0,1.0,False,False,6,0.001432394487827058,6,0.00020462778397529403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-270.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-4336_A,12,12,12,0,0.00010610329539459691,0.0,,1.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,ok,,0_10,5.0,1.0,False,False,7,0.001671126902464901,5,0.00017052315331274502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4336_A.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
G_9-40,11,11,11,0,9.726135411171383e-05,0.0,,1.0,0.0,1.0,0.0,0.5238095238095238,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,1,0.000238732414637843,10,0.00034104630662549004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\G_9-40.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-1411,11,11,11,0,9.726135411171383e-05,0.0,,1.0,0.0,1.0,0.0,0.5238095238095238,0.0,0.0,ok,,0_10,5.0,1.0,False,False,2,0.000477464829275686,7,0.00023873241463784304,2,2.5129727856615053e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1411.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-260,11,11,11,0,9.726135411171383e-05,0.0,,1.0,0.0,1.0,0.0,0.5238095238095238,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,0,0.0,11,0.00037515093728803905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-260.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-620,11,11,11,0,9.726135411171383e-05,0.0,,1.0,0.0,1.0,0.0,0.5238095238095238,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,True,False,0,0.0,10,0.00034104630662549004,1,1.2564863928307527e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-620.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut|hollow_core
HD_95338,10,10,10,0,8.841941282883075e-05,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,0.0,ok,,0_10,5.0,1.0,False,False,1,0.000238732414637843,6,0.00020462778397529403,3,3.769459178492258e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_95338.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
GJ_3929,8,8,8,0,7.07355302630646e-05,0.0,,1.0,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,ok,,0_10,5.0,1.0,False,False,7,0.001671126902464901,1,3.4104630662549e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\GJ_3929.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-5388,8,8,8,0,7.07355302630646e-05,0.0,,1.0,0.0,1.0,0.0,0.4444444444444444,0.0,0.0,ok,,0_10,5.0,1.0,False,False,2,0.000477464829275686,6,0.00020462778397529403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5388.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-4438,7,7,7,0,6.189358898018153e-05,0.0,,1.0,0.0,1.0,0.0,0.4117647058823529,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,True,False,0,0.0,3,0.00010231389198764701,4,5.0259455713230106e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4438.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut|hollow_core
TOI-198,6,6,6,0,5.3051647697298455e-05,0.0,,1.0,0.0,1.0,0.0,0.375,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,0,0.0,6,0.00020462778397529403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-198.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-406,6,6,6,0,5.3051647697298455e-05,0.0,,1.0,0.0,1.0,0.0,0.375,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,0,0.0,6,0.00020462778397529403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-406.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-6255,6,6,6,0,5.3051647697298455e-05,0.0,,1.0,0.0,1.0,0.0,0.375,0.0,0.0,ok,,0_10,5.0,1.0,False,False,1,0.000238732414637843,5,0.00017052315331274502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-6255.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
HIP_56998,5,5,5,0,4.420970641441538e-05,0.0,,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,ok,,0_10,5.0,1.0,False,False,5,0.001193662073189215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HIP_56998.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-540,5,5,5,0,4.420970641441538e-05,0.0,,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,ok,,0_10,5.0,1.0,False,False,5,0.001193662073189215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-540.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-912,5,5,5,0,4.420970641441538e-05,0.0,,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,ok,,0_10,5.0,1.0,False,False,1,0.000238732414637843,4,0.000136418522650196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-912.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
LHS_1478,4,4,4,0,3.53677651315323e-05,0.0,,1.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,ok,,0_10,5.0,1.0,False,False,4,0.000954929658551372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LHS_1478.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
K2-415,3,3,3,0,2.6525823848649227e-05,0.0,,1.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,ok,,0_10,5.0,1.0,False,False,1,0.000238732414637843,2,6.8209261325098e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-415.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
L_98-59,3,3,3,0,2.6525823848649227e-05,0.0,,1.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\L_98-59.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
LHS_1140,3,3,3,0,2.6525823848649227e-05,0.0,,1.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,ok,,0_10,5.0,1.0,False,False,3,0.000716197243913529,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LHS_1140.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
LHS_1678,3,3,3,0,2.6525823848649227e-05,0.0,,1.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,False,False,0,0.0,3,0.00010231389198764701,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LHS_1678.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-4527,3,3,3,0,2.6525823848649227e-05,0.0,,1.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,ok,,0_10,5.0,1.0,False,False,2,0.000477464829275686,1,3.4104630662549e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4527.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
GJ_238,2,2,2,0,1.768388256576615e-05,0.0,,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,ok,,0_10,5.0,1.0,False,False,1,0.000238732414637843,1,3.4104630662549e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\GJ_238.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
LTT_1445_A,2,2,2,0,1.768388256576615e-05,0.0,,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,ok,,0_10,5.0,1.0,False,False,2,0.000477464829275686,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LTT_1445_A.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
