target,gaia_dr3_id,notes
Kepler-58,2.0732746189476785e+18,"notes:
2 substellar companions detected:
kepler-58b
and
kepler-58c
; see also
kepler-58
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-58,2.0732746189476785e+18,"notes:
2 substellar companions detected:
kepler-58b
and
kepler-58c
; see also
kepler-58
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-58,2.0732746189476785e+18,"notes:
2 substellar companions detected:
kepler-58b
and
kepler-58c
; see also
kepler-58
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-1641,2.0770411034109716e+18,none
Kepler-1641,2.0770411034109716e+18,none
Kepler-233,2.1355070844568768e+18,none
Kepler-233,2.1355070844568768e+18,none
Kepler-1226,2.1353771359269676e+18,none
Kepler-590,2.0866810028849544e+18,none
Kepler-1289,2.0768192769422984e+18,none
Kepler-731,2.080172576942778e+18,none
Kepler-1462,2.0771766182180567e+18,none
Kepler-873,2.1355067064997504e+18,none
Kepler-1935,2.0733079178444524e+18,none
Kepler-554,2.135507634212719e+18,none
Kepler-534,2.1348861009049487e+18,none
Kepler-534,2.1348861009049487e+18,none
Kepler-34,2.079692678777828e+18,"notes:
substellar companion
kepler-34b
detected, see also
kepler-34(ab)
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all"
Kepler-1857,2.07330331363946e+18,none
Kepler-1080,2.0868185792763625e+18,none
Kepler-136,2.0772031782966528e+18,none
Kepler-136,2.0772031782966528e+18,none
Kepler-51,2.135275362382289e+18,"notes:
2 substellar companions detected:
kepler-51b
and
kepler-51c
; see also
kepler-51
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-51,2.135275362382289e+18,"notes:
2 substellar companions detected:
kepler-51b
and
kepler-51c
; see also
kepler-51
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-51,2.135275362382289e+18,"notes:
2 substellar companions detected:
kepler-51b
and
kepler-51c
; see also
kepler-51
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-246,2.077203728052488e+18,none
Kepler-246,2.077203728052488e+18,none
Kepler-744,2.0805626673522335e+18,none
Kepler-193,2.0803341063741972e+18,none
Kepler-193,2.0803341063741972e+18,none
Kepler-1626,2.0767480835628503e+18,none
Kepler-1944,2.0732294745593687e+18,none
Kepler-1611,2.134894690840101e+18,none
Kepler-1591,2.0796919915830863e+18,none
Kepler-472,2.0732772002376945e+18,none
Kepler-1008,2.0797331545503596e+18,none
Kepler-1232,2.0868148641223895e+18,none
Kepler-1228,2.0805341487693453e+18,none
Kepler-1819,2.0803441394178767e+18,none
Kepler-251,2.078832551450444e+18,none
Kepler-251,2.078832551450444e+18,none
Kepler-251,2.078832551450444e+18,none
Kepler-251,2.078832551450444e+18,none
Kepler-535,2.1348936600479593e+18,none
Kepler-1963,2.0805616365601103e+18,none
Kepler-1847,2.079680137473256e+18,none
Kepler-1200,2.0788329294075973e+18,none
Kepler-810,2.0866314561416148e+18,none
Kepler-1941,2.08684469267768e+18,none
Kepler-559,2.078818944993952e+18,none
Kepler-221,2.0803445860944983e+18,none
Kepler-221,2.0803445860944983e+18,none
Kepler-221,2.0803445860944983e+18,none
Kepler-221,2.0803445860944983e+18,none
Kepler-1722,2.0768341547095857e+18,none
Kepler-1519,2.08685149590613e+18,none
Kepler-757,2.076848310922066e+18,none
HATS-35,6.441034841743468e+18,none
Kepler-1729,2.0772012197916529e+18,none
Kepler-1681,2.0803169952238008e+18,none
Kepler-1824,2.0768330551979556e+18,none
Kepler-1820,2.0866344454396372e+18,none
Kepler-1150,2.0868533513320148e+18,none
Kepler-1884,2.0787164842517768e+18,none
Kepler-963,2.0797287908637548e+18,none
Kepler-963,2.0797287908637548e+18,none
Kepler-1862,2.0868477850541937e+18,none
Kepler-998,2.086838576644246e+18,none
Kepler-1046,2.0803693551613704e+18,none
Kepler-171,2.076955822541824e+18,none
Kepler-171,2.076955822541824e+18,none
Kepler-171,2.076955822541824e+18,none
Kepler-1875,2.135305805109041e+18,none
Kepler-361,2.0803402224077468e+18,none
Kepler-361,2.0803402224077468e+18,none
Kepler-1720,2.0803788083941312e+18,none
Kepler-40,2.0865773739127032e+18,"notes:
substellar companion
kepler-40b
detected, see also
kepler-40
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-482,2.0866294632769477e+18,none
Kepler-1708,2.078801971283008e+18,none
Kepler-6,2.0866368849805143e+18,"notes:
substellar companion
kepler-6b
detected, see
kepler-6
in the
extrasolar planets encyclopaedia
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links (may b"
Kepler-564,2.0803264441520197e+18,none
Kepler-1755,2.0737156304974656e+18,none
Kepler-1816,2.1354275760214953e+18,none
Kepler-366,2.0868249358281065e+18,none
Kepler-366,2.0868249358281065e+18,none
Kepler-1212,2.1352803789039616e+18,none
Kepler-353,2.0769530694557455e+18,none
Kepler-353,2.0769530694557455e+18,none
Kepler-524,2.086827237930612e+18,none
Kepler-524,2.086827237930612e+18,none
Kepler-755,2.0767828899785e+18,none
Kepler-755,2.0767828899785e+18,none
Kepler-631,2.073719238270085e+18,none
Kepler-1249,2.0789335690804127e+18,none
Kepler-1532,2.0767839207707223e+18,none
Kepler-1561,2.0788010092103493e+18,none
Kepler-932,2.0787262381149896e+18,none
Kepler-984,2.0803143151643343e+18,none
Kepler-39,2.0801685611548004e+18,"notes:
substellar companion
kepler-39b
detected, see also
kepler-39
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-1112,2.086586273085112e+18,none
Kepler-112,2.078722600285672e+18,none
Kepler-112,2.078722600285672e+18,none
Kepler-249,2.0788072283230351e+18,none
Kepler-249,2.0788072283230351e+18,none
Kepler-249,2.0788072283230351e+18,none
Kepler-623,2.0863888076717652e+18,none
Kepler-1363,2.0868336632017848e+18,none
Kepler-123,2.0786975520359488e+18,none
Kepler-123,2.0786975520359488e+18,none
Kepler-670,2.0868305021058504e+18,none
Kepler-507,2.1353141845851497e+18,none
Kepler-1119,2.0789208216173404e+18,none
Kepler-1342,2.0787521496611927e+18,none
Kepler-1783,2.076839480469188e+18,none
Kepler-665,2.0867341573985836e+18,none
Kepler-107,2.0866257524253816e+18,none
Kepler-107,2.0866257524253816e+18,none
Kepler-107,2.0866257524253816e+18,none
Kepler-107,2.0866257524253816e+18,none
Kepler-1983,2.0736976603543004e+18,none
KIC 9663113,2.080266967444876e+18,none
KIC 9663113,2.080266967444876e+18,none
Kepler-734,2.08016584673599e+18,none
Kepler-654,2.0803534165474483e+18,none
Kepler-96,2.0737311610997133e+18,none
Kepler-159,2.076764576237957e+18,none
Kepler-159,2.076764576237957e+18,none
Kepler-1220,2.0787070353239173e+18,none
Kepler-1331,2.0767905522003533e+18,none
Kepler-1680,2.0736974198361713e+18,none
Kepler-203,2.0767926481445112e+18,none
Kepler-203,2.0767926481445112e+18,none
Kepler-203,2.0767926481445112e+18,none
Kepler-991,2.0872152624552335e+18,none
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-11,2.0769605985457897e+18,"notes:
six planets have been detected transiting this star,
kepler-11 b
,
kepler-11 c
,
kepler-11 d
,
kepler-11 e
,
kepler-11 f
and
kepler-11 g
; see also
kepler-11
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%t"
Kepler-1543,2.0803628998364111e+18,none
Kepler-1994,2.0802716747284808e+18,none
Kepler-1889,2.0767871162266143e+18,none
Kepler-501,2.0769437966336845e+18,none
Kepler-501,2.0769437966336845e+18,none
Kepler-797,2.076947266967293e+18,none
Kepler-1642,2.0787584331928668e+18,none
Kepler-1642,2.0787584331928668e+18,none
TOI-1181,2.2415874165473157e+18,none
Kepler-1219,2.086389357427332e+18,none
